0.310427,0.824144,1.74379,2.126,0.467416,61
0.298922,0.837866,1.70911,1.13722,0.46651,62
0.278998,0.878256,1.66313,1.10218,0.455225,63
0.303437,0.906161,1.63646,1.05221,0.456146,64
0.657866,0.953615,1.57789,1.03502,0.293206,65
0.675111,0.974205,1.53001,0.978711,1.8515,66
0.645772,0.994064,1.48471,0.963153,1.85713,67
0.68172,0.991436,1.41385,0.947375,1.8309,68
0.689459,1.00148,1.35799,0.949145,1.83216,69
0.679579,0.999385,1.31761,2.01906,1.83354,70
0.669531,1.01913,1.27967,1.93184,1.8392,71
0.679823,1.02725,1.2241,1.85703,1.80914,72
0.665361,1.02665,1.18231,1.799,1.80457,73
0.697987,1.05609,1.16162,1.78498,1.81333,74
0.700022,1.11362,1.15213,1.82212,1.81808,75
0.710805,1.17267,1.12324,1.88813,1.83456,76
0.699239,1.27995,1.09459,1.98624,1.84791,77
0.728639,1.20818,1.08757,2.05739,1.85641,78
0.755348,1.14158,1.06729,2.01048,1.88359,79
0.798855,1.05193,1.0658,1.93487,1.91715,80
0.806329,1.00936,1.03231,0.724971,1.94687,81
0.856148,0.948354,0.691233,0.660607,2.01487,82
0.914974,0.930154,0.617919,0.63045,2.06326,83
0.994611,0.864279,0.531699,0.589984,2.13514,84
1.07166,0.832988,0.541806,0.547587,2.21786,85
1.15542,0.795777,0.516871,0.537706,2.31487,86
1.10704,0.787374,0.524311,0.525072,2.35163,87
1.01502,0.756393,1.18277,0.487055,2.26752,88
0.945076,0.756575,1.23636,0.472288,2.18052,89
0.892037,0.738339,1.29788,0.459853,2.1492,90
0.849448,0.746123,1.38555,0.443958,2.07487,91
0.788838,0.368963,1.4743,0.403459,2.04081,92
0.749337,0.324595,1.53779,0.372823,2.00118,93
0.72161,0.285405,1.56122,0.339358,2.01944,94
0.726653,0.268001,1.52585,0.347805,2.02789,95
0.69088,0.48484,1.49294,0.300043,2.06508,96
0.695904,0.432946,1.48568,0.29944,2.06035,97
0.689189,0.442733,1.46303,0.280518,2.06361,98
0.673575,0.395676,1.42176,0.29533,2.08453,99
0.661815,0.357637,1.39716,0.284879,2.08405,100
0.348505,0.31229,1.36098,0.297894,2.11079,101
0.35413,0.613585,1.3333,1.34566,2.1174,102
0.386865,0.587846,1.3075,1.29779,0.389669,103
0.396947,0.589384,1.28592,1.27514,0.426553,104
0.386468,0.565167,1.2344,1.246,0.451774,105
0.376724,0.553498,1.20624,1.22995,0.438305,106
0.358102,0.532473,1.18906,1.20217,0.440777,107
0.315066,0.51856,1.15316,1.13856,0.445987,108
0.530853,0.504626,1.12065,1.12944,0.405097,109
0.526319,0.496889,1.08308,1.10798,0.257188,110
0.516565,0.47343,1.06933,1.05789,2.25225,111
0.487795,0.464027,1.03359,1.02829,2.25342,112
0.471245,0.454002,1.0076,1.00908,2.26106,113
0.450196,0.439442,0.971785,0.985931,2.17935,114
0.450309,0.428008,0.949902,0.953648,2.13144,115
0.421444,0.411094,0.922541,0.923333,2.06131,116
0.417553,0.412633,0.866782,0.891102,2.01911,117
0.41614,0.363705,0.863913,0.853561,1.93633,118
0.399844,0.37095,0.826648,0.833883,1.8559,119
0.363913,0.372416,0.804604,0.781026,1.80457,120
0.385871,0.343861,0.790863,0.774505,1.72793,121
0.333122,0.356868,0.739504,0.750772,1.66016,122
0.309384,0.342495,0.722931,0.735761,1.60302,123
0.331952,0.30233,0.688797,0.688904,1.53736,124
0.316826,0.298542,0.646064,0.656844,1.4773,125
0.296375,0.285383,0.61134,0.618541,1.41102,126
0.292766,0.258109,0.615971,0.626708,1.38366,127
0.292772,0.273479,0.592074,0.622839,1.40337,128
0.288635,0.291586,0.612187,0.63242,1.39418,129
0.282593,0.291862,0.595036,0.63311,1.41182,130
0.284649,0.27718,0.626664,0.635032,1.40378,131
0.298668,0.279278,0.612811,0.625378,1.4141,132
0.307248,0.284577,0.62457,0.617808,1.4057,133
0.281637,0.262035,0.617164,0.618967,1.39423,134
0.28731,0.272264,0.616403,0.621218,1.3985,135
0.285292,0.256619,0.634344,0.62308,1.37645,136
0.285672,0.280552,0.592875,0.605651,1.39188,137
0.301731,0.279414,0.627981,0.629437,1.37073,138
0.312229,0.264217,0.622468,0.612901,1.38926,139
0.308943,0.272146,0.620093,0.648684,1.4161,140
0.277248,0.274428,0.633083,0.620639,1.38826,141
0.299582,0.287619,0.61164,0.634735,1.37498,142
0.294169,0.263624,0.612583,0.603901,1.3966,143
0.293298,0.273671,0.626643,0.61086,1.3898,144
0.289804,0.277503,0.606044,0.621923,1.40167,145
0.285112,0.306646,0.605421,0.652545,1.40334,146
0.293806,0.282883,0.609528,0.611962,1.38981,147
0.287416,0.268453,0.613508,0.60947,1.39857,148
0.286403,0.272029,0.621945,0.61742,1.42495,149
0.294919,0.264294,0.630714,0.623539,1.40643,150
0.282561,0.277591,0.608669,0.630642,1.39774,151
0.27996,0.286022,0.628024,0.623619,1.40802,152
0.279603,0.278811,0.618814,0.60633,1.41325,153
0.283974,0.262058,0.623617,0.619038,1.39755,154
0.294497,0.294144,0.610198,0.623957,1.41227,155
0.285866,0.270694,0.615757,0.613391,1.40069,156
0.295474,0.260523,0.607861,0.63348,1.37524,157
0.306819,0.269969,0.616692,0.643881,1.39228,158
0.29527,0.270204,0.617366,0.634203,1.3839,159
0.273947,0.276544,0.619795,0.636877,1.40059,160
0.295447,0.279047,0.631395,0.624544,1.40159,161
0.313864,0.280686,0.62063,0.619637,1.37916,162
0.295359,0.271764,0.616469,0.623008,1.39771,163
